station_id,city_name,date,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
72310,Columbia,2008-12-15,Winter,14.6,7.8,23.3,0.0,0.0,,5.0,,1027.4,
72310,Columbia,2009-01-15,Winter,5.4,0.0,12.2,0.0,0.0,,14.8,,1025.0,
72310,Columbia,2009-02-15,Winter,10.5,6.1,13.3,0.0,0.0,,8.3,,1017.5,
72310,Columbia,2009-09-15,Autumn,25.2,19.4,30.6,0.0,0.0,,3.6,,1015.4,
72310,Columbia,2009-10-15,Autumn,12.9,10.6,15.6,0.3,0.0,,6.1,,1010.7,
72310,Columbia,2009-11-15,Autumn,15.1,7.2,25.6,0.0,0.0,,1.8,,1015.5,
72310,Columbia,2009-12-15,Winter,16.3,12.2,20.6,0.0,0.0,,7.6,,,
72310,Columbia,2010-01-15,Winter,5.9,-3.9,18.3,0.0,0.0,,1.1,,1025.6,
72310,Columbia,2010-02-15,Winter,5.6,1.1,8.9,3.8,0.0,,13.7,,1010.4,
72310,Columbia,2010-09-15,Autumn,27.2,18.3,35.6,0.0,0.0,,6.1,,1018.7,
72310,Columbia,2010-10-15,Autumn,16.4,6.7,26.1,0.0,0.0,,12.6,,1013.2,
72310,Columbia,2010-11-15,Autumn,14.4,5.0,24.4,0.0,0.0,,4.7,,1014.5,
72310,Columbia,2010-12-15,Winter,-1.3,-9.4,5.0,0.0,0.0,,2.9,,1019.4,
72310,Columbia,2011-01-15,Winter,2.5,-5.0,12.2,0.0,0.0,,5.4,,1024.2,
72310,Columbia,2011-02-15,Winter,11.2,0.0,17.8,0.0,0.0,,6.8,,1025.7,
72310,Columbia,2011-09-15,Autumn,27.4,22.8,36.1,0.8,0.0,,10.4,,1012.6,
72310,Columbia,2011-10-15,Autumn,20.1,11.7,27.8,0.0,0.0,,13.3,,1014.9,
72310,Columbia,2011-11-15,Autumn,21.2,14.4,27.2,0.0,0.0,,9.4,,1016.0,
72310,Columbia,2011-12-15,Winter,14.1,5.6,22.8,0.0,0.0,,6.5,,1023.8,
72310,Columbia,2012-01-15,Winter,6.2,-1.1,12.2,0.0,0.0,,7.6,,1027.8,
72310,Columbia,2012-02-15,Winter,13.1,5.6,20.0,0.0,0.0,,6.1,,1022.3,
72310,Columbia,2012-09-15,Autumn,23.4,16.7,31.1,0.0,0.0,,3.6,,1020.0,
72310,Columbia,2012-10-15,Autumn,22.2,17.2,27.2,0.0,0.0,,10.8,,1012.0,
72310,Columbia,2012-11-15,Autumn,8.0,5.6,10.0,34.5,0.0,,10.1,,1024.9,
72310,Columbia,2012-12-15,Winter,9.2,1.7,16.1,0.0,0.0,,3.2,,1022.2,
72310,Columbia,2013-01-15,Winter,20.3,15.6,25.6,0.0,0.0,,7.9,,1018.4,
72310,Columbia,2013-02-15,Winter,8.4,-0.6,18.9,0.0,0.0,,2.2,,1017.1,
72310,Columbia,2013-09-15,Autumn,25.0,19.4,31.7,2.0,0.0,92.0,9.7,,1019.7,
72310,Columbia,2013-10-15,Autumn,20.2,13.9,26.1,0.0,0.0,,8.6,,1019.1,
72310,Columbia,2013-11-15,Autumn,7.9,0.6,17.2,0.3,0.0,,3.2,,1024.9,
72310,Columbia,2013-12-15,Winter,11.2,2.8,14.4,1.0,0.0,,13.0,,1013.4,
72310,Columbia,2014-01-15,Winter,7.7,-0.5,17.8,0.0,0.0,,10.1,,,
72310,Columbia,2014-02-15,Winter,9.1,1.7,12.8,4.3,0.0,,18.4,,1010.1,
72310,Columbia,2014-09-15,Autumn,22.1,20.0,24.4,1.8,0.0,,4.7,,1021.5,
72310,Columbia,2014-10-15,Autumn,20.9,16.1,24.4,29.7,0.0,,9.7,,1011.5,
72310,Columbia,2014-11-15,Autumn,3.7,-1.0,10.0,0.0,0.0,,7.2,,1028.6,
72310,Columbia,2014-12-15,Winter,7.0,-1.6,20.0,0.0,0.0,,4.7,,1018.0,
72310,Columbia,2015-01-15,Winter,5.0,1.7,7.2,1.5,0.0,,3.6,,1022.1,
72310,Columbia,2015-02-15,Winter,5.1,-2.1,12.2,0.0,0.0,,13.3,,1022.7,
72310,Columbia,2015-09-15,Autumn,19.6,11.1,28.9,0.0,0.0,,5.4,,,
72310,Columbia,2015-10-15,Autumn,17.7,9.4,26.1,0.0,0.0,,3.2,,,
72310,Columbia,2015-11-15,Autumn,7.6,0.0,17.8,0.0,0.0,,3.2,,1029.9,
72310,Columbia,2015-12-15,Winter,17.4,8.9,23.9,0.0,0.0,,6.1,,1010.7,
72310,Columbia,2016-01-15,Winter,7.5,1.1,15.6,18.3,0.0,,13.3,,1006.4,
72310,Columbia,2016-02-15,Winter,2.4,1.7,3.9,2.5,0.0,57.0,10.4,,1021.9,
72310,Columbia,2016-09-15,Autumn,26.1,21.7,32.8,0.0,0.0,,7.6,,,
72310,Columbia,2016-10-15,Autumn,20.2,15.6,24.4,0.0,0.0,66.0,7.6,,1025.6,
72310,Columbia,2016-11-15,Autumn,10.2,2.8,18.9,0.0,0.0,,2.5,,1014.2,
72310,Columbia,2016-12-15,Winter,8.2,2.2,12.2,0.0,0.0,,9.4,,1021.0,
72310,Columbia,2017-01-15,Winter,15.1,7.2,26.7,0.0,0.0,,6.1,,1025.0,
72310,Columbia,2017-02-15,Winter,14.8,8.9,17.8,29.7,0.0,288.0,10.8,,1003.6,
72310,Columbia,2017-09-15,Autumn,24.5,17.8,32.2,0.0,0.0,,3.6,,1017.0,
72310,Columbia,2017-10-15,Autumn,20.8,14.4,30.6,0.0,0.0,,2.9,,1019.9,
72310,Columbia,2017-11-15,Autumn,10.1,4.4,15.0,0.0,0.0,,7.9,,1021.6,
72310,Columbia,2017-12-15,Winter,9.2,2.2,16.7,0.0,0.0,,11.5,,1015.8,
72310,Columbia,2018-01-15,Winter,1.6,-2.7,7.8,0.0,0.0,,6.1,,1032.5,
72310,Columbia,2018-02-15,Winter,19.5,16.1,26.1,0.0,0.0,238.0,15.8,,1021.7,
72310,Columbia,2018-09-15,Autumn,25.1,23.3,26.7,39.6,0.0,343.0,23.8,,,
72310,Columbia,2018-10-15,Autumn,23.6,17.2,31.1,0.0,0.0,,3.6,,1020.1,
72310,Columbia,2018-11-15,Autumn,6.7,5.0,7.8,28.2,0.0,318.0,14.8,,1017.3,
72310,Columbia,2018-12-15,Winter,12.3,8.9,16.1,8.9,0.0,,10.1,,1014.1,
72310,Columbia,2019-01-15,Winter,6.6,1.1,9.4,1.0,0.0,,3.6,,1023.1,
72310,Columbia,2019-02-15,Winter,13.9,7.2,18.9,1.5,0.0,,10.4,,1012.8,
72310,Columbia,2019-09-15,Autumn,26.8,21.1,32.8,0.0,0.0,,6.1,,1018.7,
72310,Columbia,2019-10-15,Autumn,17.9,12.2,26.1,2.5,0.0,,7.6,,1017.9,
72310,Columbia,2019-11-15,Autumn,7.3,6.1,9.4,19.0,0.0,7.0,10.8,,1019.6,
72310,Columbia,2019-12-15,Winter,9.3,1.7,17.8,0.0,0.0,,7.2,,1018.7,
72310,Columbia,2020-01-15,Winter,19.0,15.6,24.4,0.0,0.0,276.0,6.8,,1021.5,
72310,Columbia,2020-02-15,Winter,6.9,1.7,12.2,0.0,0.0,55.0,9.7,,1031.0,
72310,Columbia,2020-09-15,Autumn,24.4,21.1,27.8,0.0,0.0,59.0,16.9,,1021.1,
72310,Columbia,2020-10-15,Autumn,20.1,14.4,28.3,0.0,0.0,79.0,7.2,,,
72310,Columbia,2020-11-15,Autumn,19.4,14.4,27.2,0.0,0.0,199.0,13.3,,,
72310,Columbia,2020-12-15,Winter,7.4,3.3,10.0,0.0,0.0,53.0,14.4,,1022.1,
72310,Columbia,2021-01-15,Winter,5.2,-0.5,10.6,4.6,0.0,319.0,4.3,,1008.2,
72310,Columbia,2021-02-15,Winter,5.8,4.4,9.4,31.2,0.0,66.0,10.4,,1015.6,
72310,Columbia,2021-09-15,Autumn,23.9,19.4,31.1,20.1,0.0,5.0,3.6,,1015.9,
72310,Columbia,2021-10-15,Autumn,23.1,17.2,31.1,0.0,0.0,337.0,2.9,,1013.9,
72310,Columbia,2021-11-15,Autumn,11.2,2.8,19.4,0.0,0.0,276.0,9.7,,1019.5,
72310,Columbia,2021-12-15,Winter,7.9,0.0,18.9,0.0,0.0,13.0,2.5,,1030.9,
72310,Columbia,2022-01-15,Winter,5.1,1.1,8.9,1.0,0.0,59.0,12.6,,1019.6,
72310,Columbia,2022-02-15,Winter,6.5,-2.1,16.1,0.0,0.0,72.0,8.3,,1033.6,
72310,Columbia,2022-09-15,Autumn,23.2,16.1,28.9,0.0,0.0,9.0,7.9,,1020.0,
72310,Columbia,2022-10-15,Autumn,15.9,7.2,27.8,0.0,0.0,277.0,5.0,,1018.8,
72310,Columbia,2022-11-15,Autumn,10.7,8.3,11.7,0.5,0.0,21.0,9.0,,1020.5,
72310,Columbia,2022-12-15,Winter,10.8,3.3,20.0,16.3,0.0,9.0,11.9,,1009.3,
72310,Columbia,2023-01-15,Winter,4.8,-3.8,13.9,0.0,0.0,331.0,6.5,,1020.9,
72310,Columbia,2023-02-15,Winter,13.9,4.4,24.4,0.0,0.0,349.0,5.8,,1020.9,
72428,Columbus,1999-01-15,Winter,-6.7,-10.6,-3.3,0.3,152.0,235.0,12.2,,1019.3,
72428,Columbus,1999-02-15,Winter,3.9,-3.3,10.6,0.0,25.0,177.0,14.4,,1022.6,
72428,Columbus,1999-09-15,Autumn,17.2,8.3,26.1,0.0,0.0,,8.6,,1019.3,
72428,Columbus,1999-10-15,Autumn,13.9,5.6,22.2,0.0,0.0,,10.1,,1019.0,
72428,Columbus,1999-11-15,Autumn,3.9,0.0,7.8,0.0,0.0,322.0,14.8,,1017.3,
72428,Columbus,1999-12-15,Winter,5.6,1.7,9.4,1.0,0.0,195.0,26.6,,1010.7,
72428,Columbus,2000-01-15,Winter,0.0,-6.1,6.1,0.0,0.0,178.0,15.1,,1029.7,
72428,Columbus,2000-02-15,Winter,1.7,-2.2,5.0,0.3,0.0,,15.1,,1021.2,
72428,Columbus,2000-09-15,Autumn,15.0,11.1,18.3,0.3,0.0,,17.6,,1013.8,
72428,Columbus,2000-10-15,Autumn,18.9,14.4,22.8,0.0,0.0,,9.0,,1018.6,
72428,Columbus,2000-11-15,Autumn,3.3,0.0,6.1,0.3,0.0,,17.6,,1018.3,
72428,Columbus,2000-12-15,Winter,-1.1,-4.4,1.7,0.3,0.0,,10.1,,1029.6,
72428,Columbus,2001-01-15,Winter,4.4,1.7,6.7,0.5,0.0,225.0,20.2,,1016.2,
72428,Columbus,2001-02-15,Winter,3.9,1.7,6.1,1.3,0.0,,10.1,,1015.5,
72428,Columbus,2001-09-15,Autumn,15.0,8.9,20.6,0.0,0.0,,9.7,,1023.4,
72428,Columbus,2001-10-15,Autumn,11.7,7.2,16.1,0.0,0.0,,13.3,,1018.5,
72428,Columbus,2001-11-15,Autumn,13.3,6.7,19.4,0.0,0.0,,11.2,,1022.4,
72428,Columbus,2001-12-15,Winter,4.4,2.2,6.1,0.0,0.0,,6.1,,1027.8,
72428,Columbus,2002-01-15,Winter,2.2,0.6,3.3,0.0,0.0,262.0,28.1,,1017.7,
72428,Columbus,2002-02-15,Winter,6.1,0.6,11.1,0.0,0.0,219.0,23.0,,1016.1,
72428,Columbus,2002-09-15,Autumn,24.4,19.4,23.9,35.3,0.0,,7.9,,1015.8,0.0
72428,Columbus,2002-10-15,Autumn,10.6,5.6,15.0,3.0,0.0,,5.4,,1014.4,
72428,Columbus,2002-11-15,Autumn,7.2,3.9,10.0,5.6,0.0,,10.1,,1014.9,
72428,Columbus,2002-12-15,Winter,3.3,0.0,6.1,0.0,0.0,222.0,17.6,,1012.2,
72428,Columbus,2003-01-15,Winter,-10.0,-13.3,-6.7,0.0,0.0,258.0,17.6,,1027.5,
72428,Columbus,2003-02-15,Winter,-3.3,-6.1,-1.1,5.8,102.0,38.0,22.0,,1021.8,0.0
72428,Columbus,2003-09-15,Autumn,18.3,13.3,23.3,0.5,0.0,,13.0,,1017.5,
72428,Columbus,2003-10-15,Autumn,11.7,6.7,16.1,0.0,0.0,278.0,21.6,,1012.0,
72428,Columbus,2003-11-15,Autumn,3.9,2.2,5.0,0.5,0.0,184.0,13.7,,1020.9,
72428,Columbus,2003-12-15,Winter,-0.6,-1.7,0.0,0.0,51.0,197.0,16.6,,1018.7,
72428,Columbus,2004-01-15,Winter,-4.4,-10.0,1.1,0.0,0.0,339.0,22.0,,1019.7,
72428,Columbus,2004-02-15,Winter,-5.6,-9.4,-1.7,0.0,0.0,19.0,20.2,,1023.5,0.0
72428,Columbus,2004-09-15,Autumn,22.8,16.7,28.3,0.0,0.0,,11.2,,1018.6,
72428,Columbus,2004-10-15,Autumn,10.0,7.8,11.7,10.4,0.0,196.0,20.9,,,0.0
72428,Columbus,2004-11-15,Autumn,4.4,-2.2,11.1,0.0,0.0,,0.7,,1037.1,
72428,Columbus,2004-12-15,Winter,-2.8,-5.6,0.0,0.0,25.0,219.0,14.4,,1033.6,0.0
72428,Columbus,2005-01-15,Winter,-3.9,-6.7,-1.1,0.0,0.0,,6.8,,1039.6,
72428,Columbus,2005-02-15,Winter,10.6,3.3,17.8,0.0,0.0,,13.3,,1015.0,
72428,Columbus,2005-09-15,Autumn,23.1,17.8,28.9,0.0,0.0,,8.6,,,
72428,Columbus,2005-10-15,Autumn,14.7,8.3,20.6,0.0,0.0,,14.8,,1013.3,
72428,Columbus,2005-11-15,Autumn,16.8,10.0,21.1,30.2,0.0,170.0,24.1,,,
72428,Columbus,2005-12-15,Winter,1.1,0.0,2.2,11.7,25.0,162.0,14.0,,,
72428,Columbus,2006-01-15,Winter,-1.5,-6.1,2.8,0.0,0.0,,7.6,,1018.1,
72428,Columbus,2006-02-15,Winter,8.5,2.8,15.0,0.0,0.0,,16.9,,1019.3,
72428,Columbus,2006-09-15,Autumn,17.5,13.3,22.2,0.0,0.0,,6.8,,1019.9,
72428,Columbus,2006-10-15,Autumn,7.0,-0.6,13.3,0.0,0.0,,7.9,,1019.5,
72428,Columbus,2006-11-15,Autumn,5.9,2.2,11.1,22.9,0.0,,14.8,,,
72428,Columbus,2006-12-15,Winter,8.4,1.7,12.8,0.0,0.0,247.0,19.4,,1010.4,
72428,Columbus,2007-01-15,Winter,9.2,2.8,13.9,20.3,0.0,,22.0,,,
72428,Columbus,2007-02-15,Winter,-12.1,-18.3,-7.2,0.0,102.0,,10.8,,,
72428,Columbus,2007-09-15,Autumn,13.0,8.9,17.2,0.0,0.0,,12.2,,1023.1,
72428,Columbus,2007-10-15,Autumn,17.2,11.1,23.9,0.0,0.0,,9.4,,1019.5,
72428,Columbus,2007-11-15,Autumn,5.2,2.2,10.0,0.3,0.0,289.0,25.6,,,
72428,Columbus,2007-12-15,Winter,0.3,-1.1,3.9,13.0,0.0,84.0,14.8,,,
72428,Columbus,2008-01-15,Winter,-4.3,-6.1,-3.3,0.3,25.0,261.0,19.8,,1019.2,
72428,Columbus,2008-02-15,Winter,0.6,-2.8,3.3,0.0,25.0,,13.0,,,
72428,Columbus,2008-09-15,Autumn,18.8,15.0,21.1,0.0,0.0,,10.1,,,
72428,Columbus,2008-10-15,Autumn,21.1,15.0,27.8,0.0,0.0,,10.4,,1018.4,
72428,Columbus,2008-11-15,Autumn,7.7,2.8,12.2,20.8,0.0,,18.4,,,
72428,Columbus,2008-12-15,Winter,5.3,-5.6,13.9,4.1,0.0,259.0,22.0,,,
72428,Columbus,2009-01-15,Winter,-15.0,-21.1,-10.6,0.0,152.0,270.0,18.0,,1031.9,
72428,Columbus,2009-02-15,Winter,-0.1,-2.2,2.8,0.0,0.0,,12.2,,1023.3,
72428,Columbus,2009-09-15,Autumn,,15.0,28.3,0.0,0.0,,4.3,,,
72428,Columbus,2009-10-15,Autumn,6.2,5.0,7.8,4.1,0.0,36.0,13.3,,1011.0,
72428,Columbus,2009-11-15,Autumn,13.2,7.2,18.3,0.0,0.0,,6.1,,1016.4,
72428,Columbus,2009-12-15,Winter,2.3,-5.6,8.3,0.0,0.0,293.0,21.6,,,
72428,Columbus,2010-01-15,Winter,3.5,2.2,5.0,0.0,76.0,,6.5,,,
72428,Columbus,2010-02-15,Winter,-6.5,-11.7,-3.3,14.2,178.0,,10.1,,,
72428,Columbus,2010-09-15,Autumn,20.1,11.7,28.9,0.0,0.0,,6.5,,1019.4,
72428,Columbus,2010-10-15,Autumn,12.1,5.6,16.7,3.0,0.0,,11.5,,1012.1,
72428,Columbus,2010-11-15,Autumn,4.3,-1.1,9.4,0.0,0.0,,4.3,,1016.1,
72428,Columbus,2010-12-15,Winter,-9.4,-13.3,-5.6,0.0,25.0,,6.5,,1019.4,
72428,Columbus,2011-01-15,Winter,-1.0,-3.9,2.2,0.0,76.0,237.0,19.8,,1018.5,
72428,Columbus,2011-02-15,Winter,0.4,-5.0,5.6,0.0,0.0,,10.1,,1028.4,
72428,Columbus,2011-09-15,Autumn,13.5,7.8,17.2,4.6,0.0,,17.3,,1021.2,
72428,Columbus,2011-10-15,Autumn,13.0,8.9,17.8,0.0,0.0,252.0,27.7,,1008.8,
72428,Columbus,2011-11-15,Autumn,12.7,11.7,14.4,5.1,0.0,195.0,13.7,,,
72428,Columbus,2011-12-15,Winter,11.8,2.2,15.6,7.6,0.0,227.0,27.7,,,
72428,Columbus,2012-01-15,Winter,-7.5,-13.3,-3.3,0.0,51.0,,5.4,,1030.2,
72428,Columbus,2012-02-15,Winter,4.0,1.1,7.8,0.3,0.0,180.0,10.8,,1022.4,
72428,Columbus,2012-09-15,Autumn,15.4,8.9,23.3,0.0,0.0,,3.6,,1024.8,
72428,Columbus,2012-10-15,Autumn,12.8,9.4,16.1,0.5,0.0,273.0,18.7,,,
72428,Columbus,2012-11-15,Autumn,3.1,-3.3,9.4,0.0,0.0,,6.1,,1028.0,
72428,Columbus,2012-12-15,Winter,6.5,2.2,10.6,0.3,0.0,,10.8,,1017.0,
72428,Columbus,2013-01-15,Winter,-1.5,-3.9,0.6,0.0,0.0,29.0,10.8,,1026.2,
72428,Columbus,2013-02-15,Winter,0.3,-2.2,2.8,0.8,0.0,,7.2,,,
72428,Columbus,2013-09-15,Autumn,15.7,8.3,24.4,0.0,0.0,,6.1,,1019.5,
72428,Columbus,2013-10-15,Autumn,15.0,9.4,21.7,0.3,0.0,,7.6,,,
72428,Columbus,2013-11-15,Autumn,7.2,3.9,11.7,0.0,0.0,190.0,12.2,,1021.2,
72428,Columbus,2013-12-15,Winter,-1.3,-4.3,1.1,0.0,30.0,269.0,22.3,,,
72428,Columbus,2014-01-15,Winter,0.3,-4.9,1.7,0.0,0.0,271.0,16.9,,1015.9,
72428,Columbus,2014-02-15,Winter,-4.9,-9.3,-3.8,0.5,200.0,,15.5,,,
72428,Columbus,2014-09-15,Autumn,15.8,8.9,22.8,0.0,0.0,,9.0,,1021.1,
72428,Columbus,2014-10-15,Autumn,15.0,12.8,17.8,0.0,0.0,,9.0,,1008.0,
72428,Columbus,2014-11-15,Autumn,-2.0,-7.7,2.2,0.0,0.0,,5.8,,1028.8,
72428,Columbus,2014-12-15,Winter,7.1,3.9,11.7,1.0,0.0,,7.9,,1016.4,
72428,Columbus,2015-01-15,Winter,-5.2,-9.3,1.1,0.0,0.0,,7.9,,1021.7,
72428,Columbus,2015-02-15,Winter,-15.1,-17.7,-13.2,0.0,30.0,,15.5,,1031.4,
72428,Columbus,2015-09-15,Autumn,18.1,10.0,26.7,0.0,0.0,,3.6,,1026.4,
72428,Columbus,2015-10-15,Autumn,11.1,3.3,20.0,0.0,0.0,,10.1,,1017.2,
72428,Columbus,2015-11-15,Autumn,8.1,2.2,18.3,0.0,0.0,,6.8,,1027.7,
72428,Columbus,2015-12-15,Winter,7.7,6.1,8.3,1.0,0.0,,13.3,,,
72428,Columbus,2016-01-15,Winter,6.2,3.9,8.3,2.5,0.0,173.0,12.2,,1003.3,
72428,Columbus,2016-02-15,Winter,-4.6,-7.7,1.1,5.6,50.0,,9.7,,,
72428,Columbus,2016-09-15,Autumn,19.1,13.9,25.0,0.0,0.0,44.0,9.0,,1022.2,
72428,Columbus,2016-10-15,Autumn,14.2,7.2,24.4,0.0,0.0,148.0,10.1,,1022.1,
72428,Columbus,2016-11-15,Autumn,5.8,-1.6,15.6,0.0,0.0,,5.4,,1013.7,
72428,Columbus,2016-12-15,Winter,-11.5,-15.5,-9.9,0.0,50.0,261.0,19.8,,1028.6,
72428,Columbus,2017-01-15,Winter,0.7,-1.0,2.8,0.0,0.0,56.0,7.2,,,
72428,Columbus,2017-02-15,Winter,3.9,-1.0,6.1,0.0,0.0,300.0,23.0,,1007.0,
72428,Columbus,2017-09-15,Autumn,19.1,13.9,25.6,0.0,0.0,,3.2,,1018.5,
72428,Columbus,2017-10-15,Autumn,20.8,10.6,26.1,0.0,0.0,229.0,24.1,,,
72428,Columbus,2017-11-15,Autumn,4.3,1.7,9.4,4.3,0.0,167.0,14.0,,1017.4,
72428,Columbus,2017-12-15,Winter,-4.5,-7.1,-0.5,0.0,0.0,,14.8,,,
72428,Columbus,2018-01-15,Winter,-7.9,-10.5,-2.1,6.6,80.0,161.0,11.2,,1028.5,
72428,Columbus,2018-02-15,Winter,14.5,12.8,18.9,19.3,0.0,214.0,18.7,,1010.0,
72428,Columbus,2018-09-15,Autumn,25.5,21.1,31.7,0.0,0.0,64.0,10.4,,1018.8,
72428,Columbus,2018-10-15,Autumn,13.1,5.6,15.6,2.8,0.0,251.0,16.6,,1017.5,
72428,Columbus,2018-11-15,Autumn,0.7,-0.5,2.2,29.5,0.0,,13.0,,,
72428,Columbus,2018-12-15,Winter,9.3,7.8,10.6,21.6,0.0,35.0,19.8,,1014.4,
72428,Columbus,2019-01-15,Winter,-6.6,-10.5,-0.5,0.0,80.0,193.0,11.5,,,
72428,Columbus,2019-02-15,Winter,5.6,-2.7,10.0,0.0,0.0,269.0,23.8,,1008.6,
72428,Columbus,2019-09-15,Autumn,20.6,13.3,30.0,0.0,0.0,,5.8,,1021.2,
72428,Columbus,2019-10-15,Autumn,12.5,3.9,23.3,0.0,0.0,,10.4,,1016.0,
72428,Columbus,2019-11-15,Autumn,-0.3,-4.3,5.0,0.0,0.0,,7.9,,1027.4,
72428,Columbus,2019-12-15,Winter,1.2,-1.0,3.9,2.3,0.0,,16.2,,,
72428,Columbus,2020-01-15,Winter,3.4,-1.0,10.6,0.0,0.0,91.0,9.4,,1019.7,
72428,Columbus,2020-02-15,Winter,-5.8,-10.5,2.8,0.0,0.0,161.0,13.0,,1028.8,
72428,Columbus,2020-09-15,Autumn,15.4,9.4,22.2,0.0,0.0,,7.9,,1025.3,
72428,Columbus,2020-10-15,Autumn,15.6,8.9,17.8,4.3,0.0,239.0,16.2,,1012.3,
72428,Columbus,2020-11-15,Autumn,11.3,7.2,16.1,4.6,0.0,209.0,30.6,,1007.7,
72428,Columbus,2020-12-15,Winter,-1.9,-5.5,1.7,0.0,0.0,41.0,9.4,,1026.5,
72428,Columbus,2021-01-15,Winter,4.7,-1.0,6.1,6.1,0.0,170.0,13.0,,1002.6,
72428,Columbus,2021-02-15,Winter,-5.8,-7.1,-3.8,12.4,80.0,15.0,18.4,,1018.6,
72428,Columbus,2021-09-15,Autumn,22.3,17.8,25.0,3.3,0.0,260.0,7.6,,1014.0,
72428,Columbus,2021-10-15,Autumn,22.8,17.8,25.6,1.0,0.0,186.0,13.3,,1010.6,
72428,Columbus,2021-11-15,Autumn,2.7,0.0,6.7,0.0,0.0,260.0,19.8,,1018.6,
72428,Columbus,2021-12-15,Winter,10.7,7.8,15.6,0.3,0.0,155.0,14.4,,1023.2,
72428,Columbus,2022-01-15,Winter,-2.8,-7.1,-0.5,0.0,0.0,28.0,15.5,,1025.0,
72428,Columbus,2022-02-15,Winter,-3.9,-9.3,4.4,0.0,0.0,96.0,10.8,,1032.3,
72428,Columbus,2022-09-15,Autumn,19.9,13.9,27.8,0.0,0.0,2.0,2.5,,1022.9,
72428,Columbus,2022-10-15,Autumn,12.6,6.7,15.0,0.0,0.0,224.0,15.5,,1012.9,
72428,Columbus,2022-11-15,Autumn,1.7,0.6,4.4,2.0,0.0,99.0,10.4,,1021.3,
72428,Columbus,2022-12-15,Winter,7.3,3.9,11.1,11.2,0.0,204.0,14.4,,1005.4,
72428,Columbus,2023-01-15,Winter,-4.3,-8.8,2.8,0.0,0.0,87.0,5.4,,1025.6,
72428,Columbus,2023-02-15,Winter,15.3,8.3,22.2,0.0,0.0,214.0,23.8,,1010.7,
72469,Denver,1999-01-15,Winter,,3.3,16.7,0.0,0.0,,,,,
72469,Denver,1999-02-15,Winter,,-6.7,4.4,0.0,0.0,,,,,
72469,Denver,1999-09-15,Autumn,,5.6,20.6,0.0,0.0,,,,,
72469,Denver,1999-10-15,Autumn,,6.1,28.3,0.0,0.0,,,,,
72469,Denver,1999-11-15,Autumn,,-0.6,22.8,0.0,0.0,,,,,
72469,Denver,1999-12-15,Winter,,-5.6,0.6,0.0,0.0,,,,,
72469,Denver,2000-01-15,Winter,,-4.4,16.7,0.0,0.0,,,,,
72469,Denver,2000-02-15,Winter,,-0.6,18.3,0.0,0.0,,,,,
72469,Denver,2000-09-15,Autumn,,10.6,30.0,0.0,0.0,,,,,
72469,Denver,2000-10-15,Autumn,,0.0,15.6,0.0,0.0,,,,,
72469,Denver,2000-11-15,Autumn,,-13.3,2.2,0.0,25.0,,,,,
72469,Denver,2000-12-15,Winter,,-6.7,10.0,0.0,0.0,,,,,
72469,Denver,2001-01-15,Winter,,-10.6,5.0,0.0,0.0,,,,,
72469,Denver,2001-02-15,Winter,,-17.8,-7.8,0.0,76.0,,,,,
72469,Denver,2001-09-15,Autumn,,11.1,28.3,4.6,0.0,,,,,
72469,Denver,2001-10-15,Autumn,,-1.1,18.9,2.0,25.0,,,,,
72469,Denver,2001-11-15,Autumn,,1.1,18.3,0.0,0.0,,,,,
72469,Denver,2001-12-15,Winter,,-3.9,12.8,0.0,0.0,,,,,
72469,Denver,2002-01-15,Winter,,-10.0,5.6,0.0,0.0,,,,,
72469,Denver,2002-02-15,Winter,,-9.4,8.9,1.3,25.0,,,,,
72469,Denver,2002-09-15,Autumn,,9.4,23.3,0.0,0.0,,,,,
72469,Denver,2002-10-15,Autumn,,-1.1,16.1,0.0,0.0,,,,,
72469,Denver,2002-11-15,Autumn,,-6.7,9.4,0.0,0.0,,,,,
72469,Denver,2002-12-15,Winter,,-2.2,15.6,0.0,0.0,,,,,
72469,Denver,2003-01-15,Winter,,-6.1,13.9,0.0,0.0,,,,,
72469,Denver,2003-02-15,Winter,,-11.1,12.2,0.5,0.0,,,,,
72469,Denver,2003-09-15,Autumn,,1.1,20.6,0.0,0.0,,,,,
72469,Denver,2003-10-15,Autumn,,0.0,22.2,0.0,0.0,,,,,
72469,Denver,2003-11-15,Autumn,,-2.8,15.6,0.0,0.0,,,,,
72469,Denver,2003-12-15,Winter,,-3.3,17.2,0.8,0.0,,,,,
72469,Denver,2004-01-15,Winter,,-5.0,16.7,0.0,0.0,,,,,
72469,Denver,2004-02-15,Winter,,-8.3,9.4,0.0,25.0,,,,,
72469,Denver,2004-09-15,Autumn,,7.8,26.7,0.0,0.0,,,,,
72469,Denver,2004-10-15,Autumn,,3.3,19.4,0.0,0.0,,,,,
72469,Denver,2004-11-15,Autumn,,-3.3,8.3,0.0,0.0,,,,,
72469,Denver,2004-12-15,Winter,,-5.6,13.9,0.0,0.0,,,,,
72469,Denver,2005-01-15,Winter,,-16.1,7.2,0.0,51.0,,,,,
72469,Denver,2005-02-15,Winter,,-5.0,16.7,0.0,0.0,,,,,
72469,Denver,2005-09-15,Autumn,,7.2,21.7,3.0,0.0,,,,,
